name,algoritmo,modelo,modalidad,n,k,target_cardinality,cardinality_pred,Execution_Time,ARI,AMI,NMI,Silhouette_mean,Error_Card_Pct
scotus,K-MeansPSO,Qwen2-VL,texto,1400,13,372 222 88 51 28 17 24 260 200 83 15 37 3,372 222 88 51 28 17 24 260 200 83 15 37 3,9.02108340000268,0.0073300067387128,0.0025255443236126,0.0269439108342452,-0.129144643886675,0.0
emotion,K-MeansPSO,Qwen2-VL,texto,2000,6,581 695 159 275 224 66,581 695 159 275 224 66,21.69657620000362,-0.0019917044836674,-0.0005336574158925,0.0035493763958584,-0.0288256585740698,0.0
bbc_news,K-MeansPSO,Qwen2-VL,texto,2120,5,343 503 502 369 403,343 503 502 369 403,22.4398102999985,0.0021412936044629,0.0023247087298644,0.0046891480203104,-0.0195341514552462,0.0
goemotions,K-MeansPSO,Qwen2-VL,texto,4543,28,346 185 129 193 234 85 97 175 56 88 194 76 23 55 65 257 2 92 156 12 107 7 89 7 44 102 87 1580,346 185 129 193 234 85 97 175 56 88 194 76 23 55 65 257 2 92 156 12 107 7 89 7 44 102 87 1580,114.63067609999416,-0.0057706027529631,0.0013513660654494,0.0305541444358109,-0.1376999483866986,0.0
patent,K-MeansPSO,Qwen2-VL,texto,4987,9,752 648 394 44 156 357 1106 1032 498,752 648 394 44 156 357 1106 1032 498,115.5945217000044,0.0007674898483283,-0.0004178605990881,0.0028854574304011,-0.018959973926265,0.0
tweeteval_emoji,K-MeansPSO,Qwen2-VL,texto,4995,20,1056 520 503 308 242 238 204 199 176 171 159 143 129 153 129 148 137 121 129 130,1056 520 503 308 242 238 204 199 176 171 159 143 129 153 129 148 137 121 129 130,132.97364510000625,-0.0006938656081366,0.0008926874888954,0.0145819090347921,-0.046647055305351,0.0
trec,K-MeansPSO,Qwen2-VL,texto,5871,6,93 1339 1286 1280 904 969,93 1339 1286 1280 904 969,163.2516031999985,-1.2799566648305586e-05,-6.822769661268675e-05,0.0012341108371006,-0.0153795643639611,0.0
20ng,K-MeansPSO,Qwen2-VL,texto,7277,20,310 384 379 382 371 382 374 371 384 380 389 380 382 380 377 383 353 369 303 244,310 384 379 382 371 382 374 371 384 380 389 380 382 380 377 383 353 369 303 244,258.4683535000004,4.354828213905927e-05,0.0002509167395728,0.0086341167412877,-0.0365793174437851,0.0
ag_news,K-MeansPSO,Qwen2-VL,texto,7600,4,1900 1900 1900 1900,1900 1900 1900 1900,247.814400299998,0.0011576534668341,0.0012492026856953,0.0016760169842587,-0.0100318712538392,0.0
reuters_r10,K-MeansPSO,Qwen2-VL,texto,7947,10,3909 2285 365 312 298 257 144 143 122 112,3909 2285 365 312 298 257 144 143 122 112,306.9244554000033,0.0138569167719969,0.0024285527453674,0.0060336721469274,-0.0556255407447771,0.0
sst5,K-MeansPSO,Qwen2-VL,texto,8503,5,1089 2207 1607 2315 1285,1089 2207 1607 2315 1285,291.46446260000084,0.0004976814964423,0.0002220784238817,0.0008225025315739,-0.0186946737568693,0.0
meld_e,K-MeansPSO,Qwen2-VL,texto,9958,7,2949 1676 1486 1239 994 830 784,2949 1676 1486 1239 994 830 784,391.6344788999995,0.0006404418845733,-0.0002698960991023,0.000713912892935,-0.0190754671655594,0.0
liar,K-MeansPSO,Qwen2-VL,texto,9990,6,1318 2874 1569 1614 1490 1125,1318 2874 1569 1614 1490 1125,463.3116888000004,0.000354087785048,-4.133662973701344e-05,0.0006782513577957,-0.0129852380685198,0.0
dbpedia14,K-MeansPSO,Qwen2-VL,texto,9994,14,714 713 713 714 714 714 714 714 714 714 714 714 714 714,714 713 713 714 714 714 714 714 714 714 714 714 714 714,477.8134972999978,0.1321141295737729,0.2757168863659724,0.2780462226211848,-0.0810519717334782,0.0
yahoo,K-MeansPSO,Qwen2-VL,texto,10000,10,1000 1000 1000 1000 1000 1000 1000 1000 1000 1000,1000 1000 1000 1000 1000 1000 1000 1000 1000 1000,412.1162265999956,0.0002080972972972,0.000424686838161,0.0021864079117159,-0.0150254172222676,0.0
scotus,SCK,Qwen2-VL,texto,1400,13,372 222 88 51 28 17 24 260 200 83 15 37 3,372 222 88 51 28 17 24 260 200 83 15 37 3,0.9066262999986066,0.040221204609841,0.1311436115505156,0.152413383039428,-0.0657195985031889,0.0
emotion,SCK,Qwen2-VL,texto,2000,6,581 695 159 275 224 66,581 695 159 275 224 66,1.002554599996074,0.0158412807200551,0.0201040381974,0.0241028525445071,-0.005880895061895,0.0
bbc_news,SCK,Qwen2-VL,texto,2120,5,343 503 502 369 403,343 503 502 369 403,0.9760317000036594,0.1495922490760521,0.205437617977107,0.2073206900860429,0.0500064609469068,0.0
goemotions,SCK,Qwen2-VL,texto,4543,28,346 185 129 193 234 85 97 175 56 88 194 76 23 55 65 257 2 92 156 12 107 7 89 7 44 102 87 1580,346 185 129 193 234 85 97 175 56 88 194 76 23 55 65 257 2 92 156 12 107 7 89 7 44 102 87 1580,25.80206249999901,0.0252028719747843,0.0394840721153235,0.0675717626303608,-0.099635967339117,0.0
patent,SCK,Qwen2-VL,texto,4987,9,752 648 394 44 156 357 1106 1032 498,752 648 394 44 156 357 1106 1032 498,6.38913550000143,0.1107368742761895,0.1928704790146375,0.1955355708765595,0.0320990316038263,0.0
tweeteval_emoji,SCK,Qwen2-VL,texto,4995,20,1056 520 503 308 242 238 204 199 176 171 159 143 129 153 129 148 137 121 129 130,1056 520 503 308 242 238 204 199 176 171 159 143 129 153 129 148 137 121 129 130,15.75925830000051,0.0016711482967463,0.0276465445228481,0.0409691993630879,-0.0295221551681456,0.0
trec,SCK,Qwen2-VL,texto,5871,6,93 1339 1286 1280 904 969,93 1339 1286 1280 904 969,5.362214000000677,0.1117444954466874,0.1350474606994425,0.1361738448706093,-0.004481752157333,0.0
20ng,SCK,Qwen2-VL,texto,7277,20,310 384 379 382 371 382 374 371 384 380 389 380 382 380 377 383 353 369 303 244,310 384 379 382 371 382 374 371 384 380 389 380 382 380 377 383 353 369 303 244,29.73135100000217,0.1048443199755029,0.2417320689925232,0.2480903761187388,-0.0006742162832441,0.0
ag_news,SCK,Qwen2-VL,texto,7600,4,1900 1900 1900 1900,1900 1900 1900 1900,3.201039999999921,0.2057045189259838,0.2380450336211486,0.2383706536610889,0.0688284076618875,0.0
reuters_r10,SCK,Qwen2-VL,texto,7947,10,3909 2285 365 312 298 257 144 143 122 112,3909 2285 365 312 298 257 144 143 122 112,9.372628900004202,0.2913559494393544,0.2410437329869439,0.2437865219577732,-0.1317429541307847,0.0
sst5,SCK,Qwen2-VL,texto,8503,5,1089 2207 1607 2315 1285,1089 2207 1607 2315 1285,4.100248300004751,0.0073781287081103,0.0079333292071664,0.0085291222655316,0.0771853781503594,0.0
meld_e,SCK,Qwen2-VL,texto,9958,7,2949 1676 1486 1239 994 830 784,2949 1676 1486 1239 994 830 784,8.986730500000704,0.0147582005539191,0.0279499525693399,0.0289060061115909,0.0326784148632947,0.0
liar,SCK,Qwen2-VL,texto,9990,6,1318 2874 1569 1614 1490 1125,1318 2874 1569 1614 1490 1125,8.344757700004266,0.013812463610155,0.0133696405132471,0.0140795785216243,0.026437837197239,0.0
dbpedia14,SCK,Qwen2-VL,texto,9994,14,714 713 713 714 714 714 714 714 714 714 714 714 714 714,714 713 713 714 714 714 714 714 714 714 714 714 714 714,18.66150979999657,0.2228065088275781,0.3615134118845812,0.3635668215667453,0.0459535740123758,0.0
yahoo,SCK,Qwen2-VL,texto,10000,10,1000 1000 1000 1000 1000 1000 1000 1000 1000 1000,1000 1000 1000 1000 1000 1000 1000 1000 1000 1000,19.4825667000041,0.2165919733733733,0.2752795235601054,0.2765568213474449,0.0416875458905969,0.0
scotus,K-MeansACO,InternVL2,texto,1400,13,372 222 88 51 28 17 24 260 200 83 15 37 3,372 222 88 51 28 17 24 260 200 83 15 37 3,97.15124710000237,0.0092701326960881,0.0315036314907334,0.0552126088544088,-0.0345131293642187,0.0
emotion,K-MeansACO,InternVL2,texto,2000,6,581 695 159 275 224 66,581 695 159 275 224 66,147.0892146000042,0.0011166480902802,0.0084871831258902,0.0125334041860965,0.0417436064297049,0.0
bbc_news,K-MeansACO,InternVL2,texto,2119,5,342 503 502 369 403,342 503 502 369 403,157.4594369999977,0.6855692111667864,0.6853191859122199,0.6860653671796453,0.2125619688074099,0.0
goemotions,K-MeansACO,InternVL2,texto,4543,28,346 185 129 193 234 85 97 175 56 88 194 76 23 55 65 257 2 92 156 12 107 7 89 7 44 102 87 1580,346 185 129 193 234 85 97 175 56 88 194 76 23 55 65 257 2 92 156 12 107 7 89 7 44 102 87 1580,485.4791113000029,0.0004499755362637,0.004203964473998,0.0333233263189934,-0.0402862625932517,0.0
patent,K-MeansACO,InternVL2,texto,4987,9,752 648 394 44 156 357 1106 1032 498,752 648 394 44 156 357 1106 1032 498,500.5768940999988,0.1132107343973727,0.1810192190864152,0.1837234430771554,0.0780790912528389,0.0
tweeteval_emoji,K-MeansACO,InternVL2,texto,4995,20,1056 520 503 308 242 238 204 199 176 171 159 143 129 153 129 148 137 121 129 130,1056 520 503 308 242 238 204 199 176 171 159 143 129 153 129 148 137 121 129 130,513.8060494999954,0.005022843183658,0.0176682882892819,0.0311276597349478,-0.040107208079778,0.0
trec,K-MeansACO,InternVL2,texto,5871,6,93 1339 1286 1280 904 969,93 1339 1286 1280 904 969,643.5784826000017,0.0721137705617836,0.1085432913575,0.1097041905748228,0.0553898042592628,0.0
20ng,K-MeansACO,InternVL2,texto,7276,20,310 384 379 381 371 382 374 371 384 380 389 380 382 380 377 383 353 369 303 244,310 384 379 381 371 382 374 371 384 380 389 380 382 380 377 383 353 369 303 244,903.3568944,0.1700434608980124,0.2946180622074045,0.3005337129257986,-0.0005589577378814,0.0
ag_news,K-MeansACO,InternVL2,texto,7600,4,1900 1900 1900 1900,1900 1900 1900 1900,936.6741512000008,0.5782443912746029,0.5397176610401476,0.539914361842963,0.1892636659008719,0.0
reuters_r10,K-MeansACO,InternVL2,texto,7948,10,3909 2285 365 312 298 257 145 143 122 112,3909 2285 365 312 298 257 145 143 122 112,1095.7672164999967,0.1572381798249159,0.2254684291996266,0.2282662585151686,-0.2067065673840047,0.0
sst5,K-MeansACO,InternVL2,texto,8503,5,1089 2207 1607 2315 1285,1089 2207 1607 2315 1285,1442.9941969000065,0.0011890385964455,0.0010981611821031,0.001698059151743,-0.0287386723511285,0.0
meld_e,K-MeansACO,InternVL2,texto,9958,7,2949 1676 1486 1239 994 830 784,2949 1676 1486 1239 994 830 784,1810.842595200004,0.0228187399039326,0.0387777149068265,0.0397231188734052,-0.018292265692103,0.0
liar,K-MeansACO,InternVL2,texto,9990,6,1318 2874 1569 1614 1490 1125,1318 2874 1569 1614 1490 1125,1011.4035844000028,0.0188210971855012,0.0296525957764694,0.0303508172501597,0.0120632137539857,0.0
dbpedia14,K-MeansACO,InternVL2,texto,9994,14,714 713 713 714 714 714 714 714 714 714 714 714 714 714,714 713 713 714 714 714 714 714 714 714 714 714 714 714,1007.0146972000002,0.427198245677028,0.5806630055702371,0.5820116175230632,0.0362238579034275,0.0
yahoo,K-MeansACO,InternVL2,texto,9995,10,1000 997 1000 1000 999 1000 1000 999 1000 1000,1000 997 1000 1000 999 1000 1000 999 1000 1000,906.1859399000024,0.1353663769606928,0.1904122174899624,0.1918398068463055,-0.0126801609083949,0.0
scotus,K-MeansBA,InternVL2,texto,1400,13,372 222 88 51 28 17 24 260 200 83 15 37 3,372 222 88 51 28 17 24 260 200 83 15 37 3,63.51339780000126,-0.001188358792888,0.0003047790423068,0.0247775103141265,-0.0660651019780397,0.0
emotion,K-MeansBA,InternVL2,texto,2000,6,581 695 159 275 224 66,581 695 159 275 224 66,83.24136510000244,-0.0020568577253921,0.0001724881149216,0.0042526402484232,-0.0091617687723076,0.0
bbc_news,K-MeansBA,InternVL2,texto,2119,5,342 503 502 369 403,342 503 502 369 403,69.3305371000024,0.7809309169308367,0.7645629780105833,0.7651212538494716,0.2638317761493544,0.0
goemotions,K-MeansBA,InternVL2,texto,4543,28,346 185 129 193 234 85 97 175 56 88 194 76 23 55 65 257 2 92 156 12 107 7 89 7 44 102 87 1580,346 185 129 193 234 85 97 175 56 88 194 76 23 55 65 257 2 92 156 12 107 7 89 7 44 102 87 1580,358.97141150000243,0.0058698853328179,0.0022377323206122,0.0314145913070935,-0.0640242418886691,0.0
patent,K-MeansBA,InternVL2,texto,4987,9,752 648 394 44 156 357 1106 1032 498,752 648 394 44 156 357 1106 1032 498,310.40987640000094,0.1096228958050373,0.1595564327402552,0.1623315255268183,-0.004468521998872,0.0
tweeteval_emoji,K-MeansBA,InternVL2,texto,4995,20,1056 520 503 308 242 238 204 199 176 171 159 143 129 153 129 148 137 121 129 130,1056 520 503 308 242 238 204 199 176 171 159 143 129 153 129 148 137 121 129 130,358.7839593000026,0.0022067751155619,-0.0007891134074775,0.0129231512537865,-0.0380203510409363,0.0
trec,K-MeansBA,InternVL2,texto,5871,6,93 1339 1286 1280 904 969,93 1339 1286 1280 904 969,392.9636737999972,0.1005413451374102,0.1294037245422244,0.1305374582670197,0.0337993702587238,0.0
20ng,K-MeansBA,InternVL2,texto,7276,20,310 384 379 381 371 382 374 371 384 380 389 380 382 380 377 383 353 369 303 244,310 384 379 381 371 382 374 371 384 380 389 380 382 380 377 383 353 369 303 244,632.4603745999993,0.1723028040227477,0.2998831056232332,0.3057546013155394,-0.0224612264328911,0.0
ag_news,K-MeansBA,InternVL2,texto,7600,4,1900 1900 1900 1900,1900 1900 1900 1900,489.58193890000257,0.5784627600326167,0.5403832426892924,0.540579659057026,0.189419269866678,0.0
reuters_r10,K-MeansBA,InternVL2,texto,7948,10,3909 2285 365 312 298 257 145 143 122 112,3909 2285 365 312 298 257 145 143 122 112,735.3094237999976,-0.002944016681548,0.000119918728293,0.0037317712451862,-0.024158610436542,0.0
sst5,K-MeansBA,InternVL2,texto,8503,5,1089 2207 1607 2315 1285,1089 2207 1607 2315 1285,846.6333697000009,0.0038146291312939,0.0055998074667528,0.0061970019390506,0.0327648175287598,0.0
meld_e,K-MeansBA,InternVL2,texto,9958,7,2949 1676 1486 1239 994 830 784,2949 1676 1486 1239 994 830 784,1124.444711899996,0.000478014276413,-2.576880281789452e-05,0.0009578000793948,-0.0064669559024488,0.0
liar,K-MeansBA,InternVL2,texto,9990,6,1318 2874 1569 1614 1490 1125,1318 2874 1569 1614 1490 1125,726.6174410999956,0.0004094698667478,-0.0002145987402619,0.0005051139194507,-0.0046412175251182,0.0
dbpedia14,K-MeansBA,InternVL2,texto,9994,14,714 713 713 714 714 714 714 714 714 714 714 714 714 714,714 713 713 714 714 714 714 714 714 714 714 714 714 714,682.9110868999996,0.4041447140863233,0.5637168980490309,0.5651200096607485,0.0302310945999257,0.0
yahoo,K-MeansBA,InternVL2,texto,9995,10,1000 997 1000 1000 999 1000 1000 999 1000 1000,1000 997 1000 1000 999 1000 1000 999 1000 1000,635.268716300001,1.160998190374204e-05,1.890120735393203e-05,0.0017822212623511,-0.0107147898711067,0.0
20ng,CSCLP,InternVL2,texto,7276,20,310 384 379 381 371 382 374 371 384 380 389 380 382 380 377 383 353 369 303 244,310 384 379 381 371 382 374 371 384 380 389 380 382 380 377 383 353 369 303 244,83.85471159999906,0.1989779097154509,0.3422866773383862,0.3478025575746684,0.0365959330549863,0.0
ag_news,CSCLP,InternVL2,texto,7600,4,1900 1900 1900 1900,1900 1900 1900 1900,38.716075099999216,0.558415140932901,0.5242333094572444,0.5244366274689546,0.1929103525892578,0.0
bbc_news,CSCLP,InternVL2,texto,2119,5,342 503 502 369 403,342 503 502 369 403,3.6664370999988014,0.7647662453594628,0.7711405748433307,0.7716832536730543,0.266320017454883,0.0
dbpedia14,CSCLP,InternVL2,texto,9994,14,714 713 713 714 714 714 714 714 714 714 714 714 714 714,714 713 713 714 714 714 714 714 714 714 714 714 714 714,260.7953139000001,0.3731689682552682,0.5120184364078317,0.5135878132530921,0.0826369106636086,0.0
emotion,CSCLP,InternVL2,texto,2000,6,581 695 159 275 224 66,581 695 159 275 224 66,2.6453275000003487,0.0090164786493961,0.0124977723291646,0.0165276267522262,0.0584502276032882,0.0
goemotions,CSCLP,InternVL2,texto,4543,28,346 185 129 193 234 85 97 175 56 88 194 76 23 55 65 257 2 92 156 12 107 7 89 7 44 102 87 1580,346 185 129 193 234 85 97 175 56 88 194 76 23 55 65 257 2 92 156 12 107 7 89 7 44 102 87 1580,40.9617503999998,0.0343961366929901,0.0413726469624543,0.0694051112138965,-0.0649156489923418,0.0
liar,CSCLP,InternVL2,texto,9990,6,1318 2874 1569 1614 1490 1125,1318 2874 1569 1614 1490 1125,86.98036839999986,0.01364260756054,0.0281553301063931,0.0288546289499389,0.0429753927426737,0.0
meld_e,CSCLP,InternVL2,texto,9958,7,2949 1676 1486 1239 994 830 784,2949 1676 1486 1239 994 830 784,82.69143789999907,0.0230623813161731,0.0589069530006632,0.0598325589852004,0.0231499536166047,0.0
patent,CSCLP,InternVL2,texto,4987,9,752 648 394 44 156 357 1106 1032 498,752 648 394 44 156 357 1106 1032 498,23.75336120000065,0.0963737808103688,0.1702193921018146,0.1729592764546882,-0.0021849296148931,0.0
reuters_r10,CSCLP,InternVL2,texto,7948,10,3909 2285 365 312 298 257 145 143 122 112,3909 2285 365 312 298 257 145 143 122 112,84.28582330000063,0.2168823410676333,0.2924846085648989,0.295040356294212,-0.0800083745656909,0.0
scotus,CSCLP,InternVL2,texto,1400,13,372 222 88 51 28 17 24 260 200 83 15 37 3,372 222 88 51 28 17 24 260 200 83 15 37 3,2.4696416999995563,0.0630934707792108,0.1043154783447552,0.1262420076941686,0.076018223845072,0.0
sst5,CSCLP,InternVL2,texto,8503,5,1089 2207 1607 2315 1285,1089 2207 1607 2315 1285,46.11638799999855,0.0043940506706169,0.0057372270837618,0.0063343390276809,0.0040079208256982,0.0
trec,CSCLP,InternVL2,texto,5871,6,93 1339 1286 1280 904 969,93 1339 1286 1280 904 969,30.926468800000293,0.0590947210030533,0.0847588676402808,0.0859507401158787,0.0275997123638417,0.0
tweeteval_emoji,CSCLP,InternVL2,texto,4995,20,1056 520 503 308 242 238 204 199 176 171 159 143 129 153 129 148 137 121 129 130,1056 520 503 308 242 238 204 199 176 171 159 143 129 153 129 148 137 121 129 130,36.75963600000068,0.0093088645515111,0.0257453293645897,0.0390940336143192,0.0185824481611816,0.0
yahoo,CSCLP,InternVL2,texto,9995,10,1000 997 1000 1000 999 1000 1000 999 1000 1000,1000 997 1000 1000 999 1000 1000 999 1000 1000,111.50250950000007,0.1540309252230195,0.2103562668065269,0.2117486877560069,0.0063522345007513,0.0
scotus,HCAKC,InternVL2,texto,1400,13,372 222 88 51 28 17 24 260 200 83 15 37 3,260 372 222 200 83 37 3 88 51 28 24 17 15,17.245065900002373,0.0192435926957205,0.0308352804767099,0.0545606192017468,-0.1287990115796888,0.0
emotion,HCAKC,InternVL2,texto,2000,6,581 695 159 275 224 66,66 581 695 275 224 159,24.210267499998736,0.0061415918582952,0.0052276464621893,0.0092871692222534,-0.0099437394961569,0.0
bbc_news,HCAKC,InternVL2,texto,2119,5,342 503 502 369 403,503 502 403 369 342,18.02798769999936,0.3570600447556587,0.420309208789678,0.4216837902383566,0.0545875640909792,0.0
goemotions,HCAKC,InternVL2,texto,4543,28,346 185 129 193 234 85 97 175 56 88 194 76 23 55 65 257 2 92 156 12 107 7 89 7 44 102 87 1580,194 1580 175 257 234 346 89 156 129 7 2 185 92 97 7 88 87 55 44 23 107 193 85 12 102 65 76 56,192.41048099999887,0.00030964415488,0.0048665348372095,0.03396652160391,-0.1106336957522702,0.0
patent,HCAKC,InternVL2,texto,4987,9,752 648 394 44 156 357 1106 1032 498,1106 1032 752 498 394 648 357 156 44,106.120150200004,0.0993172047907176,0.1422107081373951,0.1450430754360115,0.0191057092782577,0.0
tweeteval_emoji,HCAKC,InternVL2,texto,4995,20,1056 520 503 308 242 238 204 199 176 171 159 143 129 153 129 148 137 121 129 130,1056 520 503 176 199 308 238 129 129 242 121 204 159 148 143 171 153 129 130 137,157.7176943000013,0.0035508762492438,0.006726538667555,0.0203358279776945,-0.084070222258725,0.0
trec,HCAKC,InternVL2,texto,5871,6,93 1339 1286 1280 904 969,1339 1280 969 1286 93 904,161.81324699999823,0.0441711650628181,0.0619607083797607,0.0631822697510563,-0.0102356185935608,0.0
20ng,HCAKC,InternVL2,texto,7276,20,310 384 379 381 371 382 374 371 384 380 389 380 382 380 377 383 353 369 303 244,384 384 380 383 389 380 381 382 310 380 382 374 379 244 371 353 369 371 377 303,371.5238366999984,0.0461660244303664,0.1014684169730206,0.1090039076339627,-0.1261304428396084,0.0
ag_news,HCAKC,InternVL2,texto,7600,4,1900 1900 1900 1900,1900 1900 1900 1900,234.35138500000176,0.4338917422641162,0.4368587128533726,0.4370993702366877,0.1142498680563471,0.0
reuters_r10,HCAKC,InternVL2,texto,7948,10,3909 2285 365 312 298 257 145 143 122 112,312 3909 2285 365 298 257 145 143 122 112,175.32739969999966,0.2726209364918346,0.3106315548869243,0.3131217506615832,0.128850252863731,0.0
sst5,HCAKC,InternVL2,texto,8503,5,1089 2207 1607 2315 1285,2315 2207 1607 1089 1285,511.1400920000015,0.0002671203488603,0.0003140180467041,0.0009143869393682,-0.0317721122675087,0.0
meld_e,HCAKC,InternVL2,texto,9958,7,2949 1676 1486 1239 994 830 784,1676 784 2949 1486 830 1239 994,457.40012070000375,0.0278395823855317,0.05389106675605,0.0548216060830879,0.0017734878258708,0.0
liar,HCAKC,InternVL2,texto,9990,6,1318 2874 1569 1614 1490 1125,2874 1614 1569 1125 1490 1318,516.8997438999941,0.0116630293723209,0.0157547427915637,0.0164629645799351,-0.0221161303565504,0.0
dbpedia14,HCAKC,InternVL2,texto,9994,14,714 713 713 714 714 714 714 714 714 714 714 714 714 714,713 714 714 714 714 714 714 714 714 714 714 714 714 713,415.7016092000049,0.4700683465931774,0.6302642449872337,0.6314533364941146,0.011523196260159,0.0
yahoo,HCAKC,InternVL2,texto,9995,10,1000 997 1000 1000 999 1000 1000 999 1000 1000,1000 1000 1000 1000 999 1000 1000 1000 999 997,471.0321765000044,0.0828355289806693,0.1170658733466798,0.1186227982272091,-0.0722594920900545,0.0
